# trivial,nontrivial,accuracy
9.888839484215207198e-01,7.470119521912350624e-01,9.646000000000000130e-01
9.879317980513728781e-01,7.551652892561983021e-01,9.654000000000000359e-01
9.874670184696570097e-01,7.721238938053097689e-01,9.679999999999999716e-01
9.896694214876032847e-01,7.661691542288556755e-01,9.717000000000000082e-01
9.908048463868455169e-01,7.394179894179894186e-01,9.717999999999999972e-01
9.914428076256499578e-01,7.200520833333333703e-01,9.706000000000000183e-01
9.900130264871905839e-01,7.487309644670050446e-01,9.709999999999999742e-01
9.903679653679653416e-01,7.684210526315788936e-01,9.735000000000000320e-01
9.910483175150992530e-01,7.362637362637363125e-01,9.725000000000000311e-01
9.912130304329189734e-01,7.664670658682635196e-01,9.761999999999999567e-01
9.928418803418803673e-01,7.546874999999999556e-01,9.776000000000000245e-01
9.937473505722763667e-01,7.641843971631205878e-01,9.808000000000000052e-01
9.934433164128595450e-01,7.536764705882352811e-01,9.804000000000000492e-01
9.940978077571669402e-01,7.539062500000000000e-01,9.818000000000000060e-01
9.935708263069139567e-01,7.480468750000000000e-01,9.809999999999999831e-01
9.945217024863042266e-01,7.362204724409449064e-01,9.814000000000000501e-01
9.953508030431107434e-01,7.406716417910447214e-01,9.817000000000000171e-01
9.930409110080135049e-01,7.868217054263565435e-01,9.824000000000000510e-01
9.943181818181817677e-01,7.580645161290322509e-01,9.826000000000000290e-01
9.960151006711409627e-01,7.327586206896551380e-01,9.838000000000000078e-01
9.941275167785235123e-01,7.521551724137931494e-01,9.828999999999999959e-01
9.948701842546063823e-01,7.656250000000000000e-01,9.846000000000000307e-01
9.951983298538622513e-01,7.547619047619047450e-01,9.850999999999999757e-01
9.960317460317460458e-01,7.240566037735849392e-01,9.845000000000000417e-01
9.960134284515317349e-01,7.051282051282051766e-01,9.824000000000000510e-01
9.941250524548888023e-01,7.799145299145299193e-01,9.840999999999999748e-01
9.951660361496427187e-01,7.272727272727272929e-01,9.821999999999999620e-01
9.946496013428451910e-01,7.264957264957264682e-01,9.820999999999999730e-01
9.945147679324894963e-01,7.249999999999999778e-01,9.805000000000000382e-01
9.938715131022822780e-01,7.388059701492537545e-01,9.801999999999999602e-01
9.928965224766751474e-01,7.271126760563380031e-01,9.778000000000000025e-01
9.923825645366060044e-01,7.645985401459853836e-01,9.798999999999999932e-01
9.932375316990701419e-01,7.555970149253731227e-01,9.805000000000000382e-01
9.937842393594605861e-01,7.500000000000000000e-01,9.814000000000000501e-01
9.935654008438818963e-01,7.326923076923076428e-01,9.799999999999999822e-01
9.937763713080168815e-01,7.461538461538461675e-01,9.808999999999999941e-01
9.934488588334742243e-01,7.388059701492537545e-01,9.798000000000000043e-01
9.930262045646660596e-01,7.406716417910447214e-01,9.795000000000000373e-01
9.929025423728813360e-01,7.267857142857142572e-01,9.779999999999999805e-01
9.919457397202204874e-01,7.393617021276596146e-01,9.777000000000000135e-01
9.921443736730360952e-01,7.379310344827586521e-01,9.774000000000000465e-01
9.922505307855625789e-01,7.362068965517241104e-01,9.774000000000000465e-01
9.922340425531914754e-01,7.299999999999999822e-01,9.765000000000000346e-01
9.920076726342711426e-01,7.321428571428570953e-01,9.759999999999999787e-01
9.920770877944325994e-01,7.151515151515152047e-01,9.737999999999999989e-01
9.909832546157149036e-01,7.368421052631578538e-01,9.736000000000000210e-01
9.907407407407406996e-01,7.387640449438201973e-01,9.727999999999999980e-01
9.902276632302405845e-01,7.558139534883721034e-01,9.740999999999999659e-01
9.910179640718562721e-01,7.731481481481481399e-01,9.768999999999999906e-01
9.920212765957446832e-01,7.516666666666667052e-01,9.776000000000000245e-01
9.922636710470538191e-01,7.553191489361702482e-01,9.788999999999999924e-01
9.922767668218366310e-01,7.500000000000000000e-01,9.789999999999999813e-01
9.926191480388022459e-01,7.577519379844961378e-01,9.805000000000000382e-01
9.927398989898990056e-01,7.439516129032257563e-01,9.804000000000000492e-01
9.933712121212121549e-01,7.177419354838709964e-01,9.797000000000000153e-01
9.926253687315633734e-01,7.322834645669291653e-01,9.794000000000000483e-01
9.925137072964993479e-01,7.480620155038759655e-01,9.798999999999999932e-01
9.930409110080135049e-01,7.364341085271317588e-01,9.798000000000000043e-01
9.933431952662722386e-01,7.238805970149253532e-01,9.788999999999999924e-01
9.920584498094028314e-01,7.392086330935251359e-01,9.779999999999999805e-01
9.924692405600339384e-01,7.430069930069930217e-01,9.781999999999999584e-01
9.921310080816673205e-01,7.197986577181207934e-01,9.758999999999999897e-01
