# trivial,nontrivial,accuracy
9.775587248322147316e-01,3.556034482758620441e-01,9.486999999999999877e-01
9.803736356003358576e-01,3.686440677966101864e-01,9.515000000000000124e-01
9.801803691275168262e-01,4.418103448275861878e-01,9.552000000000000490e-01
9.757423672103722190e-01,3.853211009174312141e-01,9.499999999999999556e-01
9.758771929824561209e-01,4.198113207547169989e-01,9.523000000000000353e-01
9.767954640907181574e-01,3.487394957983193100e-01,9.468999999999999639e-01
9.805181128896377496e-01,4.186507936507936622e-01,9.522000000000000464e-01
9.788153456998314184e-01,3.281250000000000000e-01,9.455000000000000071e-01
9.766112266112265683e-01,4.210526315789473450e-01,9.555000000000000160e-01
9.734219269102990513e-01,4.538043478260869734e-01,9.543000000000000371e-01
9.781420765027322162e-01,3.946280991735537369e-01,9.498999999999999666e-01
9.772055719712958721e-01,3.396946564885496289e-01,9.437999999999999723e-01
9.720470786044556055e-01,3.367768595041322199e-01,9.413000000000000256e-01
9.697882059800664312e-01,4.538043478260869734e-01,9.507999999999999785e-01
9.732030264817149723e-01,3.966942148760330689e-01,9.453000000000000291e-01
9.740025466893038608e-01,3.784722222222222099e-01,9.396999999999999797e-01
9.732905982905982745e-01,3.765625000000000222e-01,9.351000000000000423e-01
9.708154506437768339e-01,3.441176470588235281e-01,9.282000000000000250e-01
9.735711216158143833e-01,3.670520231213872941e-01,9.315999999999999837e-01
9.742123435476909288e-01,3.606557377049180446e-01,9.293000000000000149e-01
9.715298667812634070e-01,3.598265895953757232e-01,9.292000000000000259e-01
9.676305567544237762e-01,3.538251366120218622e-01,9.226999999999999647e-01
9.727116458960034517e-01,3.771676300578034602e-01,9.314999999999999947e-01
9.717811158798282944e-01,4.073529411764705843e-01,9.334000000000000075e-01
9.694252376836646201e-01,3.844086021505376261e-01,9.258999999999999453e-01
9.650214592274678482e-01,3.720588235294117752e-01,9.246999999999999664e-01
9.690588740868070206e-01,3.786127167630057855e-01,9.282000000000000250e-01
9.682403433476395316e-01,4.426470588235293935e-01,9.324999999999999956e-01
9.626068376068376287e-01,4.000000000000000222e-01,9.265999999999999792e-01
9.628681177976952110e-01,4.283439490445860032e-01,9.293000000000000149e-01
9.642243231628706557e-01,3.598265895953757232e-01,9.223999999999999977e-01
9.683858437634872418e-01,4.207650273224043946e-01,9.283000000000000140e-01
9.662921348314607028e-01,3.427419354838709409e-01,9.199000000000000510e-01
9.640127388535031372e-01,4.241379310344827736e-01,9.326999999999999735e-01
9.598856900931413971e-01,4.565217391304347561e-01,9.321000000000000396e-01
9.656546080964685252e-01,3.974719101123595499e-01,9.252000000000000224e-01
9.639922145328719827e-01,3.550531914893617080e-01,9.182000000000000162e-01
9.574720068906115156e-01,3.511235955056180025e-01,9.143000000000000016e-01
9.546994072819644517e-01,4.565217391304347561e-01,9.272000000000000242e-01
9.584588893671975862e-01,3.997175141242937935e-01,9.189000000000000501e-01
9.591126576772509571e-01,3.992537313432835688e-01,9.141000000000000236e-01
9.590669014084507449e-01,3.848684210526315819e-01,9.066999999999999504e-01
9.555971793741736553e-01,3.658008658008657932e-01,9.011000000000000121e-01
9.590326855123675331e-01,3.771186440677966045e-01,9.041000000000000147e-01
9.593306737588652711e-01,3.811475409836065364e-01,9.029000000000000359e-01
9.568584070796459784e-01,3.760416666666666630e-01,9.011000000000000121e-01
9.513981358189080861e-01,3.704453441295546545e-01,8.940000000000000169e-01
9.580017683465958944e-01,3.823529411764705621e-01,9.032000000000000028e-01
9.566798941798941858e-01,4.170258620689655249e-01,9.065999999999999615e-01
9.546770601336302953e-01,3.941176470588235170e-01,8.974999999999999645e-01
9.489187996469550246e-01,3.846153846153846367e-01,8.961000000000000076e-01
9.538019451812554950e-01,3.844537815126050639e-01,8.995999999999999552e-01
9.528218694885361995e-01,4.450431034482758563e-01,9.056999999999999496e-01
9.468997361477572428e-01,4.037610619469026441e-01,8.978000000000000425e-01
9.463660245183888042e-01,4.386574074074073848e-01,9.024999999999999689e-01
9.480777728678745353e-01,3.649789029535864815e-01,8.928000000000000380e-01
9.537898936170212671e-01,4.262295081967212851e-01,9.022999999999999909e-01
9.513333333333333641e-01,3.559999999999999831e-01,8.918000000000000371e-01
9.486539296569691526e-01,4.352791878172588835e-01,9.082000000000000073e-01
9.442640692640692501e-01,4.605263157894736725e-01,9.074999999999999734e-01
9.505506607929515850e-01,4.108695652173913193e-01,9.009000000000000341e-01
9.483407079646017923e-01,3.760416666666666630e-01,8.933999999999999719e-01
9.418502202643171950e-01,3.771739130434782483e-01,8.899000000000000243e-01
9.387445887445887704e-01,4.605263157894736725e-01,9.023999999999999799e-01
9.429766622633201090e-01,4.115720524017467130e-01,8.942999999999999838e-01
9.429238985313751487e-01,4.110671936758893419e-01,8.891000000000000014e-01
9.426801801801801828e-01,3.991071428571428825e-01,8.818000000000000282e-01
9.385430762291384621e-01,3.825088339222614819e-01,8.756000000000000449e-01
9.424728752260397302e-01,3.888888888888888951e-01,8.787000000000000366e-01
9.424909255898367144e-01,3.927364864864865135e-01,8.773999999999999577e-01
9.398777173913043237e-01,3.904109589041095951e-01,8.757000000000000339e-01
9.337800999545661229e-01,3.846153846153846367e-01,8.680999999999999828e-01
9.412895927601809820e-01,3.948275862068965636e-01,8.779000000000000137e-01
9.399819494584837898e-01,4.225352112676056260e-01,8.811999999999999833e-01
9.378704970360237647e-01,4.047231270358306321e-01,8.723999999999999533e-01
9.315718157181571701e-01,3.977272727272727071e-01,8.705000000000000515e-01
9.368778280542986447e-01,3.974137931034482651e-01,8.742999999999999661e-01
9.361462093862815692e-01,4.436619718309859350e-01,8.801999999999999824e-01
9.297929792979298114e-01,4.181654676258992898e-01,8.729000000000000092e-01
9.292114695340502051e-01,4.477611940298507620e-01,8.776000000000000467e-01
9.317051108095883993e-01,3.875432525951557072e-01,8.688000000000000167e-01
9.380671506352087352e-01,4.298986486486486291e-01,8.779000000000000137e-01
