# trivial,nontrivial,accuracy
9.814942528735631777e-01,3.915384615384615574e-01,9.048000000000000487e-01
9.824702108157653546e-01,4.095911949685534514e-01,9.095999999999999641e-01
9.799228675136115729e-01,3.978040540540540571e-01,9.110000000000000320e-01
9.826888489208632782e-01,4.184782608695652439e-01,9.203999999999999959e-01
9.842774308652988413e-01,4.127906976744186163e-01,9.253000000000000114e-01
9.846598488216985468e-01,3.984063745019920111e-01,9.257999999999999563e-01
9.842781222320637902e-01,3.987603305785124008e-01,9.275999999999999801e-01
9.829595426561126281e-01,4.314159292035398274e-01,9.331000000000000405e-01
9.830361026533275259e-01,4.241293532338308303e-01,9.381000000000000449e-01
9.860450021635656093e-01,4.166666666666666852e-01,9.429999999999999494e-01
9.862435008665511038e-01,3.750000000000000000e-01,9.393000000000000238e-01
9.855623100303951833e-01,3.895939086294415987e-01,9.385999999999999899e-01
9.847402597402596935e-01,4.157894736842105421e-01,9.415000000000000036e-01
9.858714408973252574e-01,3.873626373626373742e-01,9.423000000000000265e-01
9.867123874839263120e-01,4.026946107784430962e-01,9.476999999999999869e-01
9.872863247863248315e-01,4.296875000000000000e-01,9.516000000000000014e-01
9.879186095803306200e-01,3.971631205673759046e-01,9.546000000000000041e-01
9.885786802030457343e-01,4.172794117647058987e-01,9.575000000000000178e-01
9.888279932546374384e-01,3.828125000000000000e-01,9.577999999999999847e-01
9.881956155143338805e-01,4.003906250000000000e-01,9.580999999999999517e-01
9.890434049726085641e-01,4.055118110236220486e-01,9.594000000000000306e-01
9.886939983093828710e-01,3.824626865671642006e-01,9.562000000000000499e-01
9.874525516659636848e-01,4.011627906976744096e-01,9.572000000000000508e-01
9.873737373737373479e-01,4.395161290322580627e-01,9.602000000000000535e-01
9.873112416107382439e-01,3.943965517241379559e-01,9.597999999999999865e-01
9.866820469798657234e-01,4.030172413793103314e-01,9.596000000000000085e-01
9.864949748743718771e-01,4.084821428571428492e-01,9.606000000000000094e-01
9.869519832985386154e-01,4.261904761904761751e-01,9.634000000000000341e-01
9.872598162071846151e-01,3.867924528301887044e-01,9.617999999999999883e-01
9.874108266890474495e-01,3.910256410256410242e-01,9.595000000000000195e-01
9.861519093579521611e-01,4.166666666666666852e-01,9.595000000000000195e-01
9.870744010088272624e-01,4.173553719008264440e-01,9.595000000000000195e-01
9.864666386907259277e-01,3.910256410256410242e-01,9.586000000000000076e-01
9.871308016877636815e-01,4.057692307692307709e-01,9.568999999999999728e-01
9.863693998309382982e-01,3.917910447761194237e-01,9.545000000000000151e-01
9.858990670059372130e-01,4.084507042253521236e-01,9.530999999999999472e-01
9.857173085061362583e-01,4.251824817518248256e-01,9.549999999999999600e-01
9.866863905325443662e-01,4.309701492537313383e-01,9.568999999999999728e-01
9.865149599662873525e-01,4.094488188976377896e-01,9.572000000000000508e-01
9.867088607594937111e-01,4.096153846153846034e-01,9.566999999999999948e-01
9.858649789029535482e-01,4.076923076923076872e-01,9.557999999999999829e-01
9.864750633981402839e-01,4.160447761194029925e-01,9.558999999999999719e-01
9.859467455621301335e-01,3.992537313432835688e-01,9.545000000000000151e-01
9.859110169491525077e-01,4.017857142857143016e-01,9.532000000000000473e-01
9.855871131835522991e-01,4.078014184397162900e-01,9.529999999999999583e-01
9.858811040339702236e-01,4.155172413793103425e-01,9.527999999999999803e-01
9.857749469214437399e-01,4.068965517241379115e-01,9.522000000000000464e-01
9.860638297872340585e-01,4.033333333333333215e-01,9.510999999999999455e-01
9.851875532821824377e-01,4.025974025974026205e-01,9.493000000000000327e-01
9.857601713062098536e-01,3.984848484848484973e-01,9.469999999999999529e-01
9.849720910261915430e-01,3.918128654970760016e-01,9.444000000000000172e-01
9.848191214470284338e-01,4.143258426966291985e-01,9.442000000000000393e-01
9.848582474226804662e-01,4.244186046511627675e-01,9.463000000000000300e-01
9.850299401197605276e-01,4.413580246913580418e-01,9.497999999999999776e-01
9.858510638297872664e-01,4.333333333333333481e-01,9.526999999999999913e-01
9.851632047477745235e-01,4.184397163120567309e-01,9.532000000000000473e-01
9.856115107913668849e-01,4.233576642335766249e-01,9.547999999999999821e-01
9.857654997891185378e-01,4.244186046511627675e-01,9.567999999999999838e-01
9.859006734006734440e-01,4.193548387096774355e-01,9.577999999999999847e-01
9.859006734006734440e-01,3.931451612903225645e-01,9.565000000000000169e-01
9.857774968394437121e-01,3.937007874015748254e-01,9.556999999999999940e-01
9.856600590468156398e-01,3.953488372093023062e-01,9.552000000000000490e-01
9.859763812737241118e-01,3.992248062015503751e-01,9.556999999999999940e-01
9.862637362637363125e-01,3.899253731343283458e-01,9.543000000000000371e-01
9.864464210080474693e-01,3.902877697841726778e-01,9.533000000000000362e-01
9.868476877386508361e-01,3.933566433566433318e-01,9.528999999999999693e-01
9.869204593789876467e-01,3.842281879194630601e-01,9.509999999999999565e-01
9.862649063032368213e-01,3.898026315789473450e-01,9.499999999999999556e-01
9.861643252447850339e-01,3.841059602649006810e-01,9.497999999999999776e-01
9.864234196011879563e-01,4.090909090909091161e-01,9.534000000000000252e-01
9.863636363636363313e-01,4.240740740740740478e-01,9.559999999999999609e-01
9.874153976311336178e-01,4.356617647058823595e-01,9.574000000000000288e-01
9.873042742276766370e-01,3.886861313868613110e-01,9.545000000000000151e-01
9.876857749469214465e-01,3.965517241379310498e-01,9.534000000000000252e-01
9.869148936170212272e-01,3.766666666666666496e-01,9.503000000000000336e-01
9.880341880341880767e-01,4.031250000000000111e-01,9.506000000000000005e-01
9.872645547945205768e-01,3.993902439024390461e-01,9.486999999999999877e-01
9.866281557552417647e-01,3.895705521472392907e-01,9.476999999999999869e-01
9.861466325660699361e-01,3.928571428571428492e-01,9.495999999999999996e-01
9.871331348362398783e-01,4.144295302013422666e-01,9.529999999999999583e-01
9.866242038216560539e-01,3.913793103448275912e-01,9.520999999999999464e-01
9.868141216503615309e-01,3.959731543624160910e-01,9.516000000000000014e-01
9.862707535121327806e-01,3.923841059602649062e-01,9.504000000000000226e-01
9.872013651877132867e-01,4.118589743589743390e-01,9.513000000000000345e-01
