# trivial,nontrivial,accuracy
1.000000000000000000e+00,7.666666666666666075e-02,9.723000000000000531e-01
1.000000000000000000e+00,7.333333333333333370e-02,9.721999999999999531e-01
1.000000000000000000e+00,7.333333333333333370e-02,9.721999999999999531e-01
1.000000000000000000e+00,7.333333333333333370e-02,9.721999999999999531e-01
1.000000000000000000e+00,6.907894736842105921e-02,9.717000000000000082e-01
1.000000000000000000e+00,6.907894736842105921e-02,9.717000000000000082e-01
1.000000000000000000e+00,7.000000000000000666e-02,9.720999999999999641e-01
1.000000000000000000e+00,6.578947368421052266e-02,9.716000000000000192e-01
1.000000000000000000e+00,6.578947368421052266e-02,9.716000000000000192e-01
1.000000000000000000e+00,6.666666666666666574e-02,9.719999999999999751e-01
1.000000000000000000e+00,6.333333333333333870e-02,9.718999999999999861e-01
1.000000000000000000e+00,6.333333333333333870e-02,9.718999999999999861e-01
1.000000000000000000e+00,6.333333333333333870e-02,9.718999999999999861e-01
1.000000000000000000e+00,5.999999999999999778e-02,9.717999999999999972e-01
1.000000000000000000e+00,5.999999999999999778e-02,9.717999999999999972e-01
1.000000000000000000e+00,5.999999999999999778e-02,9.717999999999999972e-01
1.000000000000000000e+00,5.666666666666666380e-02,9.717000000000000082e-01
1.000000000000000000e+00,5.666666666666666380e-02,9.717000000000000082e-01
1.000000000000000000e+00,5.999999999999999778e-02,9.717999999999999972e-01
1.000000000000000000e+00,5.999999999999999778e-02,9.717999999999999972e-01
1.000000000000000000e+00,6.081081081081081419e-02,9.721999999999999531e-01
1.000000000000000000e+00,6.164383561643835274e-02,9.726000000000000201e-01
1.000000000000000000e+00,6.250000000000000000e-02,9.729999999999999760e-01
1.000000000000000000e+00,6.250000000000000000e-02,9.729999999999999760e-01
1.000000000000000000e+00,6.338028169014084390e-02,9.734000000000000430e-01
1.000000000000000000e+00,6.521739130434782428e-02,9.741999999999999549e-01
1.000000000000000000e+00,6.521739130434782428e-02,9.741999999999999549e-01
1.000000000000000000e+00,6.617647058823529493e-02,9.746000000000000218e-01
1.000000000000000000e+00,6.818181818181817677e-02,9.754000000000000448e-01
1.000000000000000000e+00,6.923076923076923461e-02,9.758000000000000007e-01
1.000000000000000000e+00,7.031250000000000000e-02,9.761999999999999567e-01
1.000000000000000000e+00,7.142857142857142461e-02,9.766000000000000236e-01
1.000000000000000000e+00,7.258064516129032751e-02,9.769999999999999796e-01
1.000000000000000000e+00,7.377049180327868716e-02,9.774000000000000465e-01
1.000000000000000000e+00,7.499999999999999722e-02,9.778000000000000025e-01
1.000000000000000000e+00,7.916666666666666297e-02,9.778999999999999915e-01
1.000000000000000000e+00,7.786885245901639663e-02,9.775000000000000355e-01
1.000000000000000000e+00,8.064516129032257841e-02,9.771999999999999575e-01
1.000000000000000000e+00,7.936507936507936067e-02,9.768000000000000016e-01
1.000000000000000000e+00,8.203125000000000000e-02,9.765000000000000346e-01
1.000000000000000000e+00,8.461538461538462008e-02,9.761999999999999567e-01
1.000000000000000000e+00,8.333333333333332871e-02,9.758000000000000007e-01
1.000000000000000000e+00,8.582089552238805763e-02,9.755000000000000338e-01
1.000000000000000000e+00,8.823529411764706454e-02,9.751999999999999558e-01
1.000000000000000000e+00,8.695652173913043237e-02,9.747999999999999998e-01
1.000000000000000000e+00,8.928571428571428770e-02,9.745000000000000329e-01
1.000000000000000000e+00,9.154929577464789026e-02,9.741999999999999549e-01
1.000000000000000000e+00,9.027777777777777624e-02,9.737999999999999989e-01
1.000000000000000000e+00,9.246575342465752911e-02,9.735000000000000320e-01
1.000000000000000000e+00,9.459459459459459985e-02,9.731999999999999540e-01
1.000000000000000000e+00,9.333333333333333759e-02,9.727999999999999980e-01
1.000000000000000000e+00,9.333333333333333759e-02,9.727999999999999980e-01
1.000000000000000000e+00,9.333333333333333759e-02,9.727999999999999980e-01
1.000000000000000000e+00,9.333333333333333759e-02,9.727999999999999980e-01
1.000000000000000000e+00,9.666666666666666463e-02,9.728999999999999870e-01
1.000000000000000000e+00,9.333333333333333759e-02,9.727999999999999980e-01
1.000000000000000000e+00,9.333333333333333759e-02,9.727999999999999980e-01
1.000000000000000000e+00,9.333333333333333759e-02,9.727999999999999980e-01
1.000000000000000000e+00,9.333333333333333759e-02,9.727999999999999980e-01
1.000000000000000000e+00,8.999999999999999667e-02,9.727000000000000091e-01
1.000000000000000000e+00,8.999999999999999667e-02,9.727000000000000091e-01
1.000000000000000000e+00,8.881578947368420907e-02,9.723000000000000531e-01
1.000000000000000000e+00,8.552631578947368640e-02,9.721999999999999531e-01
1.000000000000000000e+00,8.666666666666666963e-02,9.726000000000000201e-01
1.000000000000000000e+00,8.552631578947368640e-02,9.721999999999999531e-01
1.000000000000000000e+00,8.223684210526316374e-02,9.720999999999999641e-01
1.000000000000000000e+00,8.333333333333332871e-02,9.725000000000000311e-01
1.000000000000000000e+00,8.333333333333332871e-02,9.725000000000000311e-01
1.000000000000000000e+00,8.000000000000000167e-02,9.724000000000000421e-01
1.000000000000000000e+00,8.000000000000000167e-02,9.724000000000000421e-01
1.000000000000000000e+00,8.000000000000000167e-02,9.724000000000000421e-01
1.000000000000000000e+00,7.666666666666666075e-02,9.723000000000000531e-01
1.000000000000000000e+00,7.666666666666666075e-02,9.723000000000000531e-01
1.000000000000000000e+00,7.666666666666666075e-02,9.723000000000000531e-01
1.000000000000000000e+00,7.333333333333333370e-02,9.721999999999999531e-01
1.000000000000000000e+00,7.666666666666666075e-02,9.723000000000000531e-01
1.000000000000000000e+00,7.666666666666666075e-02,9.723000000000000531e-01
1.000000000000000000e+00,7.333333333333333370e-02,9.721999999999999531e-01
1.000000000000000000e+00,7.333333333333333370e-02,9.721999999999999531e-01
1.000000000000000000e+00,7.333333333333333370e-02,9.721999999999999531e-01
1.000000000000000000e+00,6.907894736842105921e-02,9.717000000000000082e-01
1.000000000000000000e+00,6.907894736842105921e-02,9.717000000000000082e-01
1.000000000000000000e+00,7.000000000000000666e-02,9.720999999999999641e-01
1.000000000000000000e+00,6.578947368421052266e-02,9.716000000000000192e-01
1.000000000000000000e+00,6.578947368421052266e-02,9.716000000000000192e-01
1.000000000000000000e+00,6.666666666666666574e-02,9.719999999999999751e-01
1.000000000000000000e+00,6.333333333333333870e-02,9.718999999999999861e-01
1.000000000000000000e+00,6.333333333333333870e-02,9.718999999999999861e-01
1.000000000000000000e+00,6.333333333333333870e-02,9.718999999999999861e-01
