# trivial,nontrivial,accuracy
5.188081149619611088e-02,4.440298507462686617e-01,7.290000000000000646e-02
5.151706700379266729e-02,4.271653543307086798e-01,7.059999999999999609e-02
5.010548523206750926e-02,4.211538461538461564e-01,6.940000000000000335e-02
5.063291139240506250e-02,4.057692307692307709e-01,6.909999999999999476e-02
5.008453085376162600e-02,4.309701492537313383e-01,7.049999999999999323e-02
5.198647506339813817e-02,4.160447761194029925e-01,7.149999999999999412e-02
5.137711864406779849e-02,4.303571428571428825e-01,7.259999999999999787e-02
5.383637134378974065e-02,4.148936170212765839e-01,7.420000000000000207e-02
5.371549893842887669e-02,4.431034482758620663e-01,7.630000000000000671e-02
5.371549893842887669e-02,4.189655172413793149e-01,7.489999999999999436e-02
5.223404255319148703e-02,4.249999999999999889e-01,7.459999999999999964e-02
5.349531116794543906e-02,4.123376623376623362e-01,7.560000000000000053e-02
5.246252676659528963e-02,4.348484848484848730e-01,7.770000000000000517e-02
5.452984113353370743e-02,4.210526315789473450e-01,7.960000000000000409e-02
5.501722652885443487e-02,4.382022471910112515e-01,8.229999999999999816e-02
5.756013745704467027e-02,4.215116279069767713e-01,8.260000000000000675e-02
5.699315654405474885e-02,4.305555555555555802e-01,8.119999999999999440e-02
5.468085106382978428e-02,4.216666666666666896e-01,7.670000000000000429e-02
5.479016532428995084e-02,4.343971631205673645e-01,7.620000000000000384e-02
5.374523910283537931e-02,4.251824817518248256e-01,7.409999999999999920e-02
5.272037115141290503e-02,4.418604651162790775e-01,7.280000000000000360e-02
5.145202020202020027e-02,4.274193548387096864e-01,7.009999999999999565e-02
5.039983164983165287e-02,4.354838709677419373e-01,6.950000000000000622e-02
5.109565950273915053e-02,4.251968503937008093e-01,7.009999999999999565e-02
5.219316743989877577e-02,4.418604651162790775e-01,7.230000000000000315e-02
5.208772669759595408e-02,4.244186046511627675e-01,7.130000000000000226e-02
5.092983939137785132e-02,4.347014925373134386e-01,7.149999999999999412e-02
5.146124523506988291e-02,4.082733812949640440e-01,7.130000000000000226e-02
5.165464573610521748e-02,4.213286713286713558e-01,7.280000000000000360e-02
5.136112292641429461e-02,4.060402684563758635e-01,7.249999999999999500e-02
5.334327086882453134e-02,4.194078947368420907e-01,7.560000000000000053e-02
5.406555981268625077e-02,4.039735099337748436e-01,7.520000000000000295e-02
5.557912600763682820e-02,4.090909090909091161e-01,7.580000000000000626e-02
5.528541226215644838e-02,4.037037037037037313e-01,7.409999999999999920e-02
5.213620981387478981e-02,4.172794117647058987e-01,7.199999999999999456e-02
5.247566652560304440e-02,4.105839416058394420e-01,7.209999999999999742e-02
5.244161358811040563e-02,4.189655172413793149e-01,7.370000000000000162e-02
5.446808510638297823e-02,4.233333333333333393e-01,7.660000000000000142e-02
5.405982905982906206e-02,4.078125000000000222e-01,7.670000000000000429e-02
5.436643835616438575e-02,4.161585365853658347e-01,7.810000000000000275e-02
5.402225074882327505e-02,4.156441717791410917e-01,7.760000000000000231e-02
5.477408354646206429e-02,4.074675324675324783e-01,7.649999999999999856e-02
5.465759251382390493e-02,4.144295302013422666e-01,7.610000000000000098e-02
5.552016985138004401e-02,4.241379310344827736e-01,7.689999999999999614e-02
5.465759251382390493e-02,4.077181208053691219e-01,7.570000000000000340e-02
5.544912728820775016e-02,4.172185430463576372e-01,7.729999999999999372e-02
5.492747440273037379e-02,3.942307692307692180e-01,7.610000000000000098e-02
